id, name
6195,Jenkins Thomas 
6201,Jenifer James
6208,Jesson Randle
6218,Jobson William
6221,Jodrell Philip
6231,Johnson Edward
6234,Johnson Francis
6237,Johnson James
6239,Johnson John
6241,Johnson James
6242,Johnson John
6250,Johnson Magnus
6254,Johnson Robert
6257,Johnson or Johnston Thomas 
6260,Johnson Thomas Alexander
9239,Portlock Nathaniel
6285,Johnstone Charles Kinnaird
6297,Jones Benjamin
6298,Jones Charles 
6318,Jones John
11976,Walpole Richard
9758,Roberts Arundel
6343,Jones Thomas
6360,Jordan Michael
9252,Pouncy Robert 
6384,Kay Brook 
6385,Kay James
6388,Keate Samuel
6390,Keble Page
6397,Keeling William 
8942,Pearson James
6413,Kellaway James
6421,Kelso George
6432,Kemeys or Kemys Reginald
6440,Kempt Francis
6442,Kempt Rodney
6443,Kempthorne John
6445,Kendall Harry 
11997,Ward David James
1075,Nash Alexander
6465,Kent George 
6466,Kent Henry
9272,Power John
6483,Kerr Robert
6490,Kesar Charles
6499,Keymer Christopher 
6503,Kidd Thomas
6522,Overt Roger
9282,Poynter James Methurst
9283,Poynting Thomas 
1582,Wilson Walter
10650,Smith John
6572,Kirby Richard 
6583,Kirkpatrick John 
6588,Kirwan Stephen
9293,Prescott Charles Elton 
6621,Knox Robert
6623,Knox William 
12027,Wardlaw Robert 
1312,Seaman Edmund
9299,Preston Robert
6644,Ladd William Henry 
6656,Lake Samuel
6659,Lamb Edwin
6664,Lamb James Thomas
6665,Lamb or Lambe John 
9224,Pope William Langley
6680,Lambert Thomas 
6681,Lambert William
6685,Lancaster Sir James 
6694,Landon Samuel 
6697,Lane John
8407,Neish James
6727,Langworth Thomas 
10679,Smith Kennard
9314,Price John
1123,Parsons John
6740,Larkins John Pascal 
6741,Larkins Thomas
6742,Larkins Thomas
6743,Larkins Thomas
6744,Larkins William
9316,Price John
6747,Lascelles Henry
6750,Lascelles Peter
9317,Price John
6752,Lasinby Richard 
12500,Williams Thomas
6758,Lauder John 
6764,Laurie or Lawrie Henry
6775,Lawrence or Laurence Ambrose 
6779,Lawrence John
6785,Lawson John 
9323,Price Thomas
6788,Lawson Patrick 
9324,Price Thomas
1591,Wiseman William
6797,Lay William 
6798,Laycock Richard
6799,Layman William
6804,Leader James
6818,LeBlanc Charles Henry
9329,Prickman Benjamin 
6825,Ledger Edward
6837,Lee James
6844,Lee Simon 
1141,Pearce Thomas
6852,Leech Thomas Watson
11685,Tullis William
6860,Le Geyt Carteret
6866,Le Huquet Philip
6872,Leigh Henry
6879,Leith John
6883,Le Mesurier Frederick 
6887,Lennox Charles 
6888,Lennox Charles 
6890,Lennox John
6892,Lensley John 
6913,Levy John 
6914,Lewin Gregory Moffat 
6915,Lewin Richard
6916,Lewin Richard
9345,Prince Lawrence
6929,Lewis John
6930,Lewis Josiah
6932,Lewis Samuel
6934,Lewis Thomas 
6941,Ley Thomas 
1595,Wood Richard
6946,Liddell Henry
6961,Limbrey William
6965,Lindegren Charles 
6971,Lindsay Alexander 
6976,Lindsay George 
6979,Lindsay Eon Hugh 
6980,Lindsay James
6983,Lindsay Martin 
6987,Lindsay Robert
6991,Lindsey Edward
9361,Privett John
9363,Probyn George 
8963,Peers William 
7035,Lloyd John
7039,Lloyd John
7040,Lloyd John
7058,Loch John 
7059,Lochner John Christopher
7067,Locke John
7069,Locke Robert 
7083,Logan John 
9374,Proud John
7105,Lorner John
8420,Nesbitt or Nisbett Richard
7113,Louth Matthew
9380,Pryce Josiah 
7130,Lowe Benjamin 
7133,Lowe John
7140,Lowis Ninian 
7148,Luard John 
7175,Luhorne Nicholas 
7176,Luke John
1330,Show Raymond
7180,Lukin George 
1603,Wyche John
7190,Lushington Thomas 
7198,Lyde Samuel 
7199,Lyell Christopher
7203,Lyell Robert
7206,Lyell Thomas
7212,Lynch William 
9395,Purling John
7220,Lynn Thomas 
10879,Stanton Joseph 
7231,Lytton George
7233,Mabbot William 
12789,Woolmore John 
1208,Raine Thomas
7254,McCall George
1333,Simpson F.
7280,McCulloch James
7297,McDougall Dugald 
7303,MacFarlane CP 
12141,Waugh George
1219,Raymond Hugh
7320,McInnes George
7324,McIntosh C C
7326,McIntosh John
1221,Rayne Robert
1223,Reay John
9717,Riddell Thomas
10781,Spaight Arthur
7364,Mackeson Thomas 
1228,Redman Gabriel Jemmett
12152,Weathrall M T
7380,Mackintosh John
7383,Mackintosh John
7386,Mackintosh William 
10791,Sparrow Matthew
7405,MacLeod Alexander
7408,McLeod Donald 
11772,Upton William
7411,MacLeshin Peter
7413,McMillan Iver 
7422,McNab Angus 
12160,Webb John
7427,MacNamara John
7428,MacNamara William 
1243,Richardson Benjamin
7463,McTaggart John
7467,McTaggart Thomas 
7475,Madan Frederick 
7479,Maddox Leonard 
7482,Madge Thomas
7497,Mainwaring Roger
3981,Fisher Thomas 
7504,Maitland Maitland
7517,Malim _?_
7519,Malack Newman
7524,Mallison John
1254,Roberts John
7527,Man Eustace
1255,Roberts Thomas and John Hurle
7534,Manderson John Rennie 
7535,Mangles Charles Edward 
1256,Roberts William
8980,Pemberton William
7543,Manley Thomas
7552,Manning Edward 
7556,Manning William 
7560,Mansell James Perchard
1261,Robinson John
7576,Marjoribanks Campbell 
7577,Marjoribanks William 
7586,Marlowe Edmund
7588,Marquis Thomas 
7601,Marshall David
9325,Price Thomas
9460,Ramage Patrick 
7610,Marshall John 
7635,Martin Edward
7639,Martin George
7645,Martin James
7646,Martin John
7653,Martin Matthew
1277,Rush Henry
7665,Martin Samuel
7673,Martyr William
7674,Mash Robert Abbon 
7677,Mason Andrew Timbrell 
7678,Mason Benjamin
7680,Mason Charles
7684,Mason George 
7693,Mason William
7697,Massey Charles
7699,Massey Edmund
7704,Mason James
9476,Ramsden John
7729,Matthews George
7748,Maw Robert
7757,Maxwell Arthur 
12216,Weller Charles 
7769,Maxwell William 
7774,May Robert
7782,Mayne Charles Otway 
7783,Mayne John 
1298,Saunders Leyston
7793,Mead George 
7794,Mead Robert 
7798,Meadows Dixon 
7803,Mears Charles
7806,Mears William 
7834,Mercer William
7840,Meriton Henry 
10865,Stamp Ralph 
7854,Merry John
7860,Mertho John
7869,Michleborne Sir Edward
7873,Michell Gilbert
7880,Micklefield Richard
7887,Middleton David 
7889,Middleton Sir Henry 
7890,Middleton John
12238,Welstead George 
1320,Sheen C H
7931,Miller David
1322,Shepherd John
7951,Millet John
7952,Millett George
7956,Millett Nicholas
7961,Mills John
7963,Mills John
7981,Milner Roger
7984,Milner William
9523,Raymond Hugh
1332,Simmons George
7999,Minors William
8002,Minter Lawrence
8007,Misenor John
8010,Misenor Robert 
8016,Mitchell Bruce 
8017,Mitchell Sir Charles
8020,Mitchell David
10895,Steel Graham
8036,Mitchell Stephen
8038,Mitchell Thomas John William 
8044,Mitford Johan
8048,Moffat James
8055,Moffat William
8057,Moffat William
1343,Small Charles
8072,Moncrieff Lewis William
8074,Money John 
8076,Money William 
8080,Monk Thomas
8082,Monro James
8083,Monro Robert
8084,Montagu William Augustus 
8091,Montgomerie Alexander 
8095,Montgomery James
10911,Stephens or Stevens Thomas
8127,Moore Samuel (John)
9548,Reay John
12546,Wills Edward
12279,Weston William
1357,Snow Raymond
1358,Sommers Jonathan
8158,Morgan Michael
8161,Morgan Robert
1361,Spaight Arthur
8171,Moring James
1363,Spens Nathaniel
8186,Morris Arthur 
